meeting_id,member_id,alternate,attendance,event_date,committee_id,actual_end_time,actual_start_time,scheduled_end_time,scheduled_start_time,party_id
42305,692,false,AP,29-1-2026,391,22:30,11:00,,11:00,11
42305,238,false,AP,29-1-2026,391,22:30,11:00,,11:00,2
42305,2327,false,P,29-1-2026,391,22:30,11:00,,11:00,19
42305,2123,false,P,29-1-2026,391,22:30,11:00,,11:00,19
42305,2107,false,P,29-1-2026,391,22:30,11:00,,11:00,19
42305,2043,false,P,29-1-2026,391,22:30,11:00,,11:00,21
42305,2026,false,L,29-1-2026,391,22:30,11:00,,11:00,1
42305,2022,false,AP,29-1-2026,391,22:30,11:00,,11:00,1
42305,2003,false,AP,29-1-2026,391,22:30,11:00,,11:00,2
42305,1989,false,P,29-1-2026,391,22:30,11:00,,11:00,20
42305,1943,false,P,29-1-2026,391,22:30,11:00,,11:00,1
42305,1402,false,AP,29-1-2026,391,22:30,11:00,,11:00,1
42305,1144,false,P,29-1-2026,391,22:30,11:00,,11:00,1
42305,911,false,AP,29-1-2026,391,22:30,11:00,,11:00,8
42305,711,false,P,29-1-2026,391,22:30,11:00,,11:00,11
42303,1983,false,A,28-1-2026,49,10:56,09:02,,09:00,1
42303,1842,false,P,28-1-2026,49,10:56,09:02,,09:00,11
42303,327,true,DE,28-1-2026,49,10:56,09:02,,09:00,3
42303,583,false,A,28-1-2026,49,10:56,09:02,,09:00,23
42303,732,false,A,28-1-2026,49,10:56,09:02,,09:00,2
42303,880,false,A,28-1-2026,49,10:56,09:02,,09:00,11
42303,1326,false,P,28-1-2026,49,10:56,09:02,,09:00,1
42303,2027,false,P,28-1-2026,49,10:56,09:02,,09:00,17
42303,2031,false,P,28-1-2026,49,10:56,09:02,,09:00,1
42303,2032,false,P,28-1-2026,49,10:56,09:02,,09:00,2
42303,2135,false,P,28-1-2026,49,10:56,09:02,,09:00,19
42303,1396,false,A,28-1-2026,49,10:56,09:02,,09:00,1
42301,185,false,P,28-1-2026,71,11:17,10:00,,10:00,1
42301,961,false,AP,28-1-2026,71,11:17,10:00,,10:00,1
42301,982,false,P,28-1-2026,71,11:17,10:00,,10:00,1
42301,1290,false,P,28-1-2026,71,11:17,10:00,,10:00,4
42301,1312,false,P,28-1-2026,71,11:17,10:00,,10:00,2
42301,1371,false,P,28-1-2026,71,11:17,10:00,,10:00,2
42301,1909,false,P,28-1-2026,71,11:17,10:00,,10:00,11
42301,1938,true,P,28-1-2026,71,11:17,10:00,,10:00,21
42301,1982,false,P,28-1-2026,71,11:17,10:00,,10:00,1
42301,2083,false,P,28-1-2026,71,11:17,10:00,,10:00,19
42301,2087,false,AP,28-1-2026,71,11:17,10:00,,10:00,19
42302,2362,false,P,28-1-2026,62,13:13,09:00,,09:00,20
42302,134,false,AP,28-1-2026,62,13:13,09:00,,09:00,1
42302,465,false,P,28-1-2026,62,13:13,09:00,,09:00,2
42302,638,false,AP,28-1-2026,62,13:13,09:00,,09:00,2
42302,769,false,P,28-1-2026,62,13:13,09:00,,09:00,11
42302,966,false,AP,28-1-2026,62,13:13,09:00,,09:00,1
42302,1012,false,AP,28-1-2026,62,13:13,09:00,,09:00,1
42302,1316,false,P,28-1-2026,62,13:13,09:00,,09:00,1
42302,1357,false,L,28-1-2026,62,13:13,09:00,,09:00,15
42302,1400,false,P,28-1-2026,62,13:13,09:00,,09:00,1
42302,1494,false,AP,28-1-2026,62,13:13,09:00,,09:00,1
42302,2058,false,P,28-1-2026,62,13:13,09:00,,09:00,1
42302,2086,false,L,28-1-2026,62,13:13,09:00,,09:00,19
42302,2360,false,A,28-1-2026,62,13:13,09:00,,09:00,19
42300,2123,false,A,28-1-2026,42,20:05,10:03,21:00,10:00,19
42300,2131,false,A,28-1-2026,42,20:05,10:03,21:00,10:00,19
42300,2345,true,P,28-1-2026,42,20:05,10:03,21:00,10:00,11
42299,911,true,P,28-1-2026,391,20:34,11:02,,11:00,8
42299,711,true,P,28-1-2026,391,20:34,11:02,,11:00,11
42299,692,false,A,28-1-2026,391,20:34,11:02,,11:00,11
42299,494,false,P,28-1-2026,391,20:34,11:02,,11:00,2
42299,336,false,L,28-1-2026,391,20:34,11:02,,11:00,4
42299,238,true,P,28-1-2026,391,20:34,11:02,,11:00,2
42300,2050,false,P,28-1-2026,42,20:05,10:03,21:00,10:00,6
42300,1945,false,P,28-1-2026,42,20:05,10:03,21:00,10:00,1
42300,1937,true,P,28-1-2026,42,20:05,10:03,21:00,10:00,21
42300,879,false,P,28-1-2026,42,20:05,10:03,21:00,10:00,1
42300,762,false,L,28-1-2026,42,20:05,10:03,21:00,10:00,2
42300,651,false,P,28-1-2026,42,20:05,10:03,21:00,10:00,2
42300,559,false,P,28-1-2026,42,20:05,10:03,21:00,10:00,11
42299,2026,true,L,28-1-2026,391,20:34,11:02,,11:00,1
42299,2043,true,P,28-1-2026,391,20:34,11:02,,11:00,21
42299,2107,false,P,28-1-2026,391,20:34,11:02,,11:00,19
42299,2123,false,P,28-1-2026,391,20:34,11:02,,11:00,19
42299,2327,false,P,28-1-2026,391,20:34,11:02,,11:00,19
42299,2363,false,P,28-1-2026,391,20:34,11:02,,11:00,19
42300,2021,false,A,28-1-2026,42,20:05,10:03,21:00,10:00,1
42300,1990,false,P,28-1-2026,42,20:05,10:03,21:00,10:00,1
42299,1402,false,A,28-1-2026,391,20:34,11:02,,11:00,1
42299,1943,false,L,28-1-2026,391,20:34,11:02,,11:00,1
42299,1989,false,P,28-1-2026,391,20:34,11:02,,11:00,20
42299,2003,true,P,28-1-2026,391,20:34,11:02,,11:00,2
42299,2019,false,P,28-1-2026,391,20:34,11:02,,11:00,2
42299,2022,false,A,28-1-2026,391,20:34,11:02,,11:00,1
42299,1144,false,P,28-1-2026,391,20:34,11:02,,11:00,1
42300,1999,false,P,28-1-2026,42,20:05,10:03,21:00,10:00,22
42298,2132,false,AP,28-1-2026,95,13:25,09:37,13:30,09:30,19
42298,1441,false,AP,28-1-2026,95,13:25,09:37,13:30,09:30,1
42298,1429,false,AP,28-1-2026,95,13:25,09:37,13:30,09:30,2
42298,1412,false,AP,28-1-2026,95,13:25,09:37,13:30,09:30,10
42298,1328,false,AP,28-1-2026,95,13:25,09:37,13:30,09:30,8
42298,1132,false,AP,28-1-2026,95,13:25,09:37,13:30,09:30,1
42298,1126,false,AP,28-1-2026,95,13:25,09:37,13:30,09:30,1
42298,918,false,P,28-1-2026,95,13:25,09:37,13:30,09:30,2
42298,868,false,P,28-1-2026,95,13:25,09:37,13:30,09:30,1
42298,818,false,P,28-1-2026,95,13:25,09:37,13:30,09:30,19
42298,462,false,P,28-1-2026,95,13:25,09:37,13:30,09:30,11
42298,336,false,P,28-1-2026,95,13:25,09:37,13:30,09:30,4
42298,957,false,P,28-1-2026,95,13:25,09:37,13:30,09:30,1
42298,2001,false,P,28-1-2026,95,13:25,09:37,13:30,09:30,25
42295,2105,false,A,27-1-2026,110,10:18,09:10,,09:00,19
42295,2133,false,A,27-1-2026,110,10:18,09:10,,09:00,19
42295,2339,false,A,27-1-2026,110,10:18,09:10,,09:00,20
42295,2354,false,L,27-1-2026,110,10:18,09:10,,09:00,1
42296,1290,false,P,27-1-2026,98,15:47,09:34,,09:30,4
42296,701,false,P,27-1-2026,98,15:47,09:34,,09:30,2
42296,599,false,L,27-1-2026,98,15:47,09:34,,09:30,1
42296,51,false,P,27-1-2026,98,15:47,09:34,,09:30,1
42296,1729,true,P,27-1-2026,98,15:47,09:34,,09:30,11
42296,1709,false,P,27-1-2026,98,15:47,09:34,,09:30,1
42296,2371,false,P,27-1-2026,98,15:47,09:34,,09:30,11
42296,2331,false,P,27-1-2026,98,15:47,09:34,,09:30,19
42296,2109,false,AP,27-1-2026,98,15:47,09:34,,09:30,19
42296,2029,false,L,27-1-2026,98,15:47,09:34,,09:30,23
42296,2010,false,P,27-1-2026,98,15:47,09:34,,09:30,1
42296,1959,false,P,27-1-2026,98,15:47,09:34,,09:30,2
42296,1948,false,AP,27-1-2026,98,15:47,09:34,,09:30,1
42296,1939,false,P,27-1-2026,98,15:47,09:34,,09:30,1
42295,1338,false,L,27-1-2026,110,10:18,09:10,,09:00,1
42295,1375,false,P,27-1-2026,110,10:18,09:10,,09:00,2
42295,1378,false,AP,27-1-2026,110,10:18,09:10,,09:00,2
42295,1396,false,L,27-1-2026,110,10:18,09:10,,09:00,1
42295,1414,false,AP,27-1-2026,110,10:18,09:10,,09:00,1
42295,1799,false,P,27-1-2026,110,10:18,09:10,,09:00,11
42295,1929,false,A,27-1-2026,110,10:18,09:10,,09:00,1
42295,1966,false,P,27-1-2026,110,10:18,09:10,,09:00,2
42295,1970,false,L,27-1-2026,110,10:18,09:10,,09:00,4
42295,2059,true,L,27-1-2026,110,10:18,09:10,,09:00,21
42295,2101,false,P,27-1-2026,110,10:18,09:10,,09:00,19
42291,1943,false,P,27-1-2026,391,,11:00,,11:00,1
42291,1989,false,P,27-1-2026,391,,11:00,,11:00,20
42291,2003,true,P,27-1-2026,391,,11:00,,11:00,2
42291,2019,false,L,27-1-2026,391,,11:00,,11:00,2
42291,2022,false,P,27-1-2026,391,,11:00,,11:00,1
42291,2026,true,P,27-1-2026,391,,11:00,,11:00,1
42291,2043,true,P,27-1-2026,391,,11:00,,11:00,21
42291,2107,false,P,27-1-2026,391,,11:00,,11:00,19
42291,2123,false,P,27-1-2026,391,,11:00,,11:00,19
42291,2327,true,P,27-1-2026,391,,11:00,,11:00,19
42291,711,true,P,27-1-2026,391,,11:00,,11:00,11
42291,692,false,L,27-1-2026,391,,11:00,,11:00,11
42291,494,false,P,27-1-2026,391,,11:00,,11:00,2
42291,336,false,P,27-1-2026,391,,11:00,,11:00,4
42291,238,false,P,27-1-2026,391,,11:00,,11:00,2
42291,1144,false,P,27-1-2026,391,,11:00,,11:00,1
42291,1402,false,P,27-1-2026,391,,11:00,,11:00,1
42291,1938,false,P,27-1-2026,391,,11:00,,11:00,21
42287,2019,false,L,22-1-2026,391,21:40,15:00,,11:00,2
42287,2327,true,P,22-1-2026,391,21:40,15:00,,11:00,19
42287,2123,false,P,22-1-2026,391,21:40,15:00,,11:00,19
42287,2107,false,P,22-1-2026,391,21:40,15:00,,11:00,19
42287,2043,true,P,22-1-2026,391,21:40,15:00,,11:00,21
42287,2026,true,P,22-1-2026,391,21:40,15:00,,11:00,1
42287,2022,false,P,22-1-2026,391,21:40,15:00,,11:00,1
42287,1989,false,AP,22-1-2026,391,21:40,15:00,,11:00,20
42287,1943,false,P,22-1-2026,391,21:40,15:00,,11:00,1
42287,1402,false,P,22-1-2026,391,21:40,15:00,,11:00,1
42287,1144,false,P,22-1-2026,391,21:40,15:00,,11:00,1
42287,911,false,L,22-1-2026,391,21:40,15:00,,11:00,8
42287,711,true,AP,22-1-2026,391,21:40,15:00,,11:00,11
42287,692,false,AP,22-1-2026,391,21:40,15:00,,11:00,11
42287,494,false,P,22-1-2026,391,21:40,15:00,,11:00,2
42287,336,false,P,22-1-2026,391,21:40,15:00,,11:00,4
42287,238,true,P,22-1-2026,391,21:40,15:00,,11:00,2
42285,2026,true,P,21-1-2026,391,20:42,11:00,,11:00,1
42285,2003,true,P,21-1-2026,391,20:42,11:00,,11:00,2
42285,2019,false,P,21-1-2026,391,20:42,11:00,,11:00,2
42285,2022,false,P,21-1-2026,391,20:42,11:00,,11:00,1
42285,238,true,P,21-1-2026,391,20:42,11:00,,11:00,2
42285,336,false,P,21-1-2026,391,20:42,11:00,,11:00,4
42285,494,false,P,21-1-2026,391,20:42,11:00,,11:00,2
42285,692,false,AP,21-1-2026,391,20:42,11:00,,11:00,11
42285,711,true,P,21-1-2026,391,20:42,11:00,,11:00,11
42285,1402,false,P,21-1-2026,391,20:42,11:00,,11:00,1
42285,2123,false,P,21-1-2026,391,20:42,11:00,,11:00,19
42285,2327,true,L,21-1-2026,391,20:42,11:00,,11:00,19
42285,1943,false,P,21-1-2026,391,20:42,11:00,,11:00,1
42285,1989,false,L,21-1-2026,391,20:42,11:00,,11:00,20
42285,2107,false,P,21-1-2026,391,20:42,11:00,,11:00,19
42285,2043,false,P,21-1-2026,391,20:42,11:00,,11:00,21
42285,1144,false,P,21-1-2026,391,20:42,11:00,,11:00,1
42285,911,true,P,21-1-2026,391,20:42,11:00,,11:00,8
42284,2019,false,P,20-1-2026,391,18:50,11:00,,11:00,2
42284,1943,false,P,20-1-2026,391,18:50,11:00,,11:00,1
42284,1402,false,P,20-1-2026,391,18:50,11:00,,11:00,1
42284,1144,false,P,20-1-2026,391,18:50,11:00,,11:00,1
42284,711,true,P,20-1-2026,391,18:50,11:00,,11:00,11
42284,692,false,A,20-1-2026,391,18:50,11:00,,11:00,11
42284,494,false,P,20-1-2026,391,18:50,11:00,,11:00,2
42284,336,false,P,20-1-2026,391,18:50,11:00,,11:00,4
42284,238,true,P,20-1-2026,391,18:50,11:00,,11:00,2
42284,2327,false,P,20-1-2026,391,18:50,11:00,,11:00,19
42284,2123,false,P,20-1-2026,391,18:50,11:00,,11:00,19
42284,2107,false,P,20-1-2026,391,18:50,11:00,,11:00,19
42284,2043,true,P,20-1-2026,391,18:50,11:00,,11:00,21
42284,2026,true,P,20-1-2026,391,18:50,11:00,,11:00,1
42284,2022,false,P,20-1-2026,391,18:50,11:00,,11:00,1
42284,1989,false,P,20-1-2026,391,18:50,11:00,,11:00,20
42281,1144,false,P,19-1-2026,391,13:19,10:00,,10:00,1
42281,711,true,P,19-1-2026,391,13:19,10:00,,10:00,11
42281,692,false,L,19-1-2026,391,13:19,10:00,,10:00,11
42281,494,false,P,19-1-2026,391,13:19,10:00,,10:00,2
42281,238,true,DE,19-1-2026,391,13:19,10:00,,10:00,2
42281,2019,false,P,19-1-2026,391,13:19,10:00,,10:00,2
42281,2022,false,P,19-1-2026,391,13:19,10:00,,10:00,1
42281,2123,false,L,19-1-2026,391,13:19,10:00,,10:00,19
42281,2327,true,P,19-1-2026,391,13:19,10:00,,10:00,19
42281,1989,false,P,19-1-2026,391,13:19,10:00,,10:00,20
42281,1943,false,P,19-1-2026,391,13:19,10:00,,10:00,1
42281,1402,false,P,19-1-2026,391,13:19,10:00,,10:00,1
42280,494,false,P,16-1-2026,391,14:27,10:00,,10:00,2
42280,692,false,P,16-1-2026,391,14:27,10:00,,10:00,11
42280,911,true,AP,16-1-2026,391,14:27,10:00,,10:00,8
42280,1144,false,P,16-1-2026,391,14:27,10:00,,10:00,1
42280,1943,false,P,16-1-2026,391,14:27,10:00,,10:00,1
42280,1989,false,P,16-1-2026,391,14:27,10:00,,10:00,20
42280,2003,true,P,16-1-2026,391,14:27,10:00,,10:00,2
42280,2022,false,P,16-1-2026,391,14:27,10:00,,10:00,1
42280,2043,true,P,16-1-2026,391,14:27,10:00,,10:00,21
42280,2107,false,P,16-1-2026,391,14:27,10:00,,10:00,19
42280,2123,false,P,16-1-2026,391,14:27,10:00,,10:00,19
42280,336,false,P,16-1-2026,391,14:27,10:00,,10:00,4
42277,711,true,P,15-1-2026,391,,11:00,,11:00,11
42277,911,true,AP,15-1-2026,391,,11:00,,11:00,8
42277,1144,false,P,15-1-2026,391,,11:00,,11:00,1
42277,1351,false,P,15-1-2026,391,,11:00,,11:00,11
42277,1402,false,P,15-1-2026,391,,11:00,,11:00,1
42277,1938,false,P,15-1-2026,391,,11:00,,11:00,21
42277,1943,false,P,15-1-2026,391,,11:00,,11:00,1
42277,692,false,L,15-1-2026,391,,11:00,,11:00,11
42277,494,false,P,15-1-2026,391,,11:00,,11:00,2
42277,336,false,P,15-1-2026,391,,11:00,,11:00,4
42277,238,true,P,15-1-2026,391,,11:00,,11:00,2
42277,2043,false,L,15-1-2026,391,,11:00,,11:00,21
42277,2327,false,P,15-1-2026,391,,11:00,,11:00,19
42277,2123,false,P,15-1-2026,391,,11:00,,11:00,19
42277,2107,false,P,15-1-2026,391,,11:00,,11:00,19
42277,2003,false,P,15-1-2026,391,,11:00,,11:00,2
42277,2019,false,AP,15-1-2026,391,,11:00,,11:00,2
42277,2022,false,P,15-1-2026,391,,11:00,,11:00,1
42277,2026,true,P,15-1-2026,391,,11:00,,11:00,1
42269,2019,false,P,14-1-2026,391,21:15,11:00,,11:00,2
42269,2003,true,P,14-1-2026,391,21:15,11:00,,11:00,2
42269,1989,false,P,14-1-2026,391,21:15,11:00,,11:00,20
42269,1943,false,P,14-1-2026,391,21:15,11:00,,11:00,1
42269,1729,false,P,14-1-2026,391,21:15,11:00,,11:00,11
42269,1402,false,L,14-1-2026,391,21:15,11:00,,11:00,1
42269,1351,false,P,14-1-2026,391,21:15,11:00,,11:00,11
42269,1144,false,P,14-1-2026,391,21:15,11:00,,11:00,1
42269,911,true,AP,14-1-2026,391,21:15,11:00,,11:00,8
42269,711,true,P,14-1-2026,391,21:15,11:00,,11:00,11
42269,692,false,P,14-1-2026,391,21:15,11:00,,11:00,11
42269,494,false,P,14-1-2026,391,21:15,11:00,,11:00,2
42269,336,false,P,14-1-2026,391,21:15,11:00,,11:00,4
42269,238,true,P,14-1-2026,391,21:15,11:00,,11:00,2
42269,2327,true,P,14-1-2026,391,21:15,11:00,,11:00,19
42269,2123,false,P,14-1-2026,391,21:15,11:00,,11:00,19
42269,2107,false,P,14-1-2026,391,21:15,11:00,,11:00,19
42269,2043,false,L,14-1-2026,391,21:15,11:00,,11:00,21
42269,2026,false,P,14-1-2026,391,21:15,11:00,,11:00,1
42269,2022,false,L,14-1-2026,391,21:15,11:00,,11:00,1
42267,2003,true,P,7-1-2026,391,14:06,11:02,,11:00,2
42267,2019,false,P,7-1-2026,391,14:06,11:02,,11:00,2
42267,2022,false,P,7-1-2026,391,14:06,11:02,,11:00,1
42267,2026,true,P,7-1-2026,391,14:06,11:02,,11:00,1
42267,2043,true,P,7-1-2026,391,14:06,11:02,,11:00,21
42267,2107,false,P,7-1-2026,391,14:06,11:02,,11:00,19
42267,2123,false,P,7-1-2026,391,14:06,11:02,,11:00,19
42267,2327,true,P,7-1-2026,391,14:06,11:02,,11:00,19
42267,336,false,P,7-1-2026,391,14:06,11:02,,11:00,4
42267,494,false,P,7-1-2026,391,14:06,11:02,,11:00,2
42267,692,false,P,7-1-2026,391,14:06,11:02,,11:00,11
42267,711,true,P,7-1-2026,391,14:06,11:02,,11:00,11
42267,911,true,P,7-1-2026,391,14:06,11:02,,11:00,8
42267,1144,false,P,7-1-2026,391,14:06,11:02,,11:00,1
42267,1402,false,P,7-1-2026,391,14:06,11:02,,11:00,1
42267,1943,false,P,7-1-2026,391,14:06,11:02,,11:00,1
42267,1989,false,P,7-1-2026,391,14:06,11:02,,11:00,20
42266,2063,false,P,18-12-2025,61,,,,,1
42266,1718,false,P,18-12-2025,61,,,,,11
42266,2060,false,P,18-12-2025,61,,,,,2
42266,2038,false,P,18-12-2025,61,,,,,2
42266,2375,false,P,18-12-2025,61,,,,,1
42266,2341,false,P,18-12-2025,61,,,,,1
42266,583,false,P,18-12-2025,61,,,,,23
42251,2027,false,P,10-12-2025,49,08:28,08:00,,08:00,17
42251,2032,false,P,10-12-2025,49,08:28,08:00,,08:00,2
42251,2135,false,P,10-12-2025,49,08:28,08:00,,08:00,19
42251,327,true,P,10-12-2025,49,08:28,08:00,,08:00,3
42251,583,false,A,10-12-2025,49,08:28,08:00,,08:00,23
42251,732,false,P,10-12-2025,49,08:28,08:00,,08:00,2
42251,880,false,A,10-12-2025,49,08:28,08:00,,08:00,11
42251,1326,false,P,10-12-2025,49,08:28,08:00,,08:00,1
42251,1396,false,A,10-12-2025,49,08:28,08:00,,08:00,1
42251,1842,false,P,10-12-2025,49,08:28,08:00,,08:00,11
42251,1983,false,P,10-12-2025,49,08:28,08:00,,08:00,1
42251,2031,false,P,10-12-2025,49,08:28,08:00,,08:00,1
42247,2124,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,19
42247,475,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,1
42247,1401,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,1
42247,1699,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,11
42247,1750,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,2
42247,2012,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,1
42247,2066,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,2
42247,2093,false,P,9-12-2025,108,08:00,07:00,08:00,07:00,19
42242,2060,false,AP,8-12-2025,61,10:00,09:00,13:00,09:00,2
42242,454,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,6
42242,1376,false,AP,8-12-2025,61,10:00,09:00,13:00,09:00,2
42242,583,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,23
42242,1718,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,11
42242,2038,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,2
42242,2341,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,1
42242,2332,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,19
42242,2102,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,19
42242,2063,false,P,8-12-2025,61,10:00,09:00,13:00,09:00,1
42227,1998,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,1
42227,1967,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,20
42227,150,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,4
42227,1938,true,P,5-12-2025,51,09:39,09:00,10:30,09:00,21
42227,1935,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,1
42227,1910,false,A,5-12-2025,51,09:39,09:00,10:30,09:00,11
42227,909,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,2
42227,2356,true,P,5-12-2025,51,09:39,09:00,10:30,09:00,19
42227,2334,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,2
42227,2087,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,19
42227,2044,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,1
42227,1982,false,P,5-12-2025,51,09:39,09:00,10:30,09:00,1
42228,163,false,P,5-12-2025,24,13:13,09:02,12:00,09:00,19
42228,262,true,P,5-12-2025,24,13:13,09:02,12:00,09:00,1
42228,810,false,P,5-12-2025,24,13:13,09:02,12:00,09:00,1
42228,1160,false,P,5-12-2025,24,13:13,09:02,12:00,09:00,1
42228,1341,false,P,5-12-2025,24,13:13,09:02,12:00,09:00,1
42228,1937,false,P,5-12-2025,24,13:13,09:02,12:00,09:00,21
42228,2020,false,P,5-12-2025,24,13:13,09:02,12:00,09:00,2
42228,2060,true,P,5-12-2025,24,13:13,09:02,12:00,09:00,2
42228,2063,false,P,5-12-2025,24,13:13,09:02,12:00,09:00,1
42221,868,true,P,4-12-2025,51,13:37,12:47,14:00,12:45,1
42221,909,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,2
42221,2334,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,2
42221,2087,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,19
42221,2044,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,1
42221,1998,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,1
42221,1982,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,1
42221,1967,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,20
42221,1935,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,1
42221,1910,false,A,4-12-2025,51,13:37,12:47,14:00,12:45,11
42221,150,false,P,4-12-2025,51,13:37,12:47,14:00,12:45,4
42214,2110,false,A,3-12-2025,116,14:03,09:40,13:00,09:30,19
42214,2036,true,P,3-12-2025,116,14:03,09:40,13:00,09:30,2
42214,2029,false,P,3-12-2025,116,14:03,09:40,13:00,09:30,23
42214,2014,false,DE,3-12-2025,116,14:03,09:40,13:00,09:30,1
42214,1775,false,P,3-12-2025,116,14:03,09:40,13:00,09:30,1
42214,1719,false,P,3-12-2025,116,14:03,09:40,13:00,09:30,11
42214,1363,false,AP,3-12-2025,116,14:03,09:40,13:00,09:30,2
42214,2046,true,P,3-12-2025,116,14:03,09:40,13:00,09:30,1
42214,278,false,P,3-12-2025,116,14:03,09:40,13:00,09:30,1
42214,1300,false,AP,3-12-2025,116,14:03,09:40,13:00,09:30,4
42214,1248,false,AP,3-12-2025,116,14:03,09:40,13:00,09:30,2
42214,362,false,AP,3-12-2025,116,14:03,09:40,13:00,09:30,1
42214,536,false,P,3-12-2025,116,14:03,09:40,13:00,09:30,2
42214,475,false,AP,3-12-2025,116,14:03,09:40,13:00,09:30,1
42214,2059,true,P,3-12-2025,116,14:03,09:40,13:00,09:30,21
42214,2082,false,P,3-12-2025,116,14:03,09:40,13:00,09:30,19
42215,368,false,AP,3-12-2025,87,10:40,10:00,13:00,10:00,1
42215,482,true,AP,3-12-2025,87,10:40,10:00,13:00,10:00,19
42215,596,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,2
42215,725,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,6
42215,813,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,4
42215,829,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,2
42215,1177,true,P,3-12-2025,87,10:40,10:00,13:00,10:00,11
42215,1908,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,11
42215,2005,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,1
42215,2013,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,1
42215,2026,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,1
42215,2028,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,1
42215,2050,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,6
42215,2320,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,1
42215,2356,false,P,3-12-2025,87,10:40,10:00,13:00,10:00,19
42212,1411,false,AP,3-12-2025,64,14:54,09:10,13:00,09:00,2
42212,1444,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,2
42212,1515,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,2
42212,1563,false,AP,3-12-2025,64,14:54,09:10,13:00,09:00,1
42212,1776,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,4
42212,1946,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,1
42212,2008,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,1
42212,2024,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,1
42212,2105,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,19
42212,2133,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,19
42212,2336,false,AP,3-12-2025,64,14:54,09:10,13:00,09:00,11
42212,2357,true,AP,3-12-2025,64,14:54,09:10,13:00,09:00,19
42212,274,false,AP,3-12-2025,64,14:54,09:10,13:00,09:00,1
42212,1296,false,P,3-12-2025,64,14:54,09:10,13:00,09:00,1
42210,1338,false,DE,3-12-2025,110,11:36,09:09,13:00,09:00,1
42210,1375,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,2
42210,1396,false,A,3-12-2025,110,11:36,09:09,13:00,09:00,1
42210,1799,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,11
42210,1929,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,1
42210,1966,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,2
42210,1970,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,4
42210,2133,false,A,3-12-2025,110,11:36,09:09,13:00,09:00,19
42210,2101,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,19
42210,2027,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,17
42210,2105,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,19
42210,2354,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,1
42210,2339,false,P,3-12-2025,110,11:36,09:09,13:00,09:00,20
42211,2039,false,P,3-12-2025,291,13:25,09:00,13:00,09:00,24
