meeting_id,member_id,attendance,event_date,committee_id,actual_end_time,actual_start_time,scheduled_end_time,scheduled_start_time,party_id,actual_length,scheduled_length
42305,692,AP,29-01-2026,391,22:30,11:00,,11:00,11,690,690
42305,238,AP,29-01-2026,391,22:30,11:00,,11:00,2,690,690
42305,2327,P,29-01-2026,391,22:30,11:00,,11:00,19,690,690
42305,2123,P,29-01-2026,391,22:30,11:00,,11:00,19,690,690
42305,2107,P,29-01-2026,391,22:30,11:00,,11:00,19,690,690
42305,2043,P,29-01-2026,391,22:30,11:00,,11:00,21,690,690
42305,2026,L,29-01-2026,391,22:30,11:00,,11:00,1,690,690
42305,2022,AP,29-01-2026,391,22:30,11:00,,11:00,1,690,690
42305,2003,AP,29-01-2026,391,22:30,11:00,,11:00,2,690,690
42305,1989,P,29-01-2026,391,22:30,11:00,,11:00,20,690,690
42305,1943,P,29-01-2026,391,22:30,11:00,,11:00,1,690,690
42305,1402,AP,29-01-2026,391,22:30,11:00,,11:00,1,690,690
42305,1144,P,29-01-2026,391,22:30,11:00,,11:00,1,690,690
42305,911,AP,29-01-2026,391,22:30,11:00,,11:00,8,690,690
42305,711,P,29-01-2026,391,22:30,11:00,,11:00,11,690,690
42303,1983,A,28-01-2026,49,10:56,09:02,,09:00,1,114,114
42303,1842,P,28-01-2026,49,10:56,09:02,,09:00,11,114,114
42303,327,DE,28-01-2026,49,10:56,09:02,,09:00,3,114,114
42303,583,A,28-01-2026,49,10:56,09:02,,09:00,23,114,114
42303,732,A,28-01-2026,49,10:56,09:02,,09:00,2,114,114
42303,880,A,28-01-2026,49,10:56,09:02,,09:00,11,114,114
42303,1326,P,28-01-2026,49,10:56,09:02,,09:00,1,114,114
42303,2027,P,28-01-2026,49,10:56,09:02,,09:00,17,114,114
42303,2031,P,28-01-2026,49,10:56,09:02,,09:00,1,114,114
42303,2032,P,28-01-2026,49,10:56,09:02,,09:00,2,114,114
42303,2135,P,28-01-2026,49,10:56,09:02,,09:00,19,114,114
42303,1396,A,28-01-2026,49,10:56,09:02,,09:00,1,114,114
42301,185,P,28-01-2026,71,11:17,10:00,,10:00,1,77,77
42301,961,AP,28-01-2026,71,11:17,10:00,,10:00,1,77,77
42301,982,P,28-01-2026,71,11:17,10:00,,10:00,1,77,77
42301,1290,P,28-01-2026,71,11:17,10:00,,10:00,4,77,77
42301,1312,P,28-01-2026,71,11:17,10:00,,10:00,2,77,77
42301,1371,P,28-01-2026,71,11:17,10:00,,10:00,2,77,77
42301,1909,P,28-01-2026,71,11:17,10:00,,10:00,11,77,77
42301,1938,P,28-01-2026,71,11:17,10:00,,10:00,21,77,77
42301,1982,P,28-01-2026,71,11:17,10:00,,10:00,1,77,77
42301,2083,P,28-01-2026,71,11:17,10:00,,10:00,19,77,77
42301,2087,AP,28-01-2026,71,11:17,10:00,,10:00,19,77,77
42302,2362,P,28-01-2026,62,13:13,09:00,,09:00,20,253,253
42302,134,AP,28-01-2026,62,13:13,09:00,,09:00,1,253,253
42302,465,P,28-01-2026,62,13:13,09:00,,09:00,2,253,253
42302,638,AP,28-01-2026,62,13:13,09:00,,09:00,2,253,253
42302,769,P,28-01-2026,62,13:13,09:00,,09:00,11,253,253
42302,966,AP,28-01-2026,62,13:13,09:00,,09:00,1,253,253
42302,1012,AP,28-01-2026,62,13:13,09:00,,09:00,1,253,253
42302,1316,P,28-01-2026,62,13:13,09:00,,09:00,1,253,253
42302,1357,L,28-01-2026,62,13:13,09:00,,09:00,15,253,253
42302,1400,P,28-01-2026,62,13:13,09:00,,09:00,1,253,253
42302,1494,AP,28-01-2026,62,13:13,09:00,,09:00,1,253,253
42302,2058,P,28-01-2026,62,13:13,09:00,,09:00,1,253,253
42302,2086,L,28-01-2026,62,13:13,09:00,,09:00,19,253,253
42302,2360,A,28-01-2026,62,13:13,09:00,,09:00,19,253,253
42300,2123,A,28-01-2026,42,20:05,10:03,21:00,10:00,19,602,660
42300,2131,A,28-01-2026,42,20:05,10:03,21:00,10:00,19,602,660
42300,2345,P,28-01-2026,42,20:05,10:03,21:00,10:00,11,602,660
42299,911,P,28-01-2026,391,20:34,11:02,,11:00,8,572,572
42299,711,P,28-01-2026,391,20:34,11:02,,11:00,11,572,572
42299,692,A,28-01-2026,391,20:34,11:02,,11:00,11,572,572
42299,494,P,28-01-2026,391,20:34,11:02,,11:00,2,572,572
42299,336,L,28-01-2026,391,20:34,11:02,,11:00,4,572,572
42299,238,P,28-01-2026,391,20:34,11:02,,11:00,2,572,572
42300,2050,P,28-01-2026,42,20:05,10:03,21:00,10:00,6,602,660
42300,1945,P,28-01-2026,42,20:05,10:03,21:00,10:00,1,602,660
42300,1937,P,28-01-2026,42,20:05,10:03,21:00,10:00,21,602,660
42300,879,P,28-01-2026,42,20:05,10:03,21:00,10:00,1,602,660
42300,762,L,28-01-2026,42,20:05,10:03,21:00,10:00,2,602,660
42300,651,P,28-01-2026,42,20:05,10:03,21:00,10:00,2,602,660
42300,559,P,28-01-2026,42,20:05,10:03,21:00,10:00,11,602,660
42299,2026,L,28-01-2026,391,20:34,11:02,,11:00,1,572,572
42299,2043,P,28-01-2026,391,20:34,11:02,,11:00,21,572,572
42299,2107,P,28-01-2026,391,20:34,11:02,,11:00,19,572,572
42299,2123,P,28-01-2026,391,20:34,11:02,,11:00,19,572,572
42299,2327,P,28-01-2026,391,20:34,11:02,,11:00,19,572,572
42299,2363,P,28-01-2026,391,20:34,11:02,,11:00,19,572,572
42300,2021,A,28-01-2026,42,20:05,10:03,21:00,10:00,1,602,660
42300,1990,P,28-01-2026,42,20:05,10:03,21:00,10:00,1,602,660
42299,1402,A,28-01-2026,391,20:34,11:02,,11:00,1,572,572
42299,1943,L,28-01-2026,391,20:34,11:02,,11:00,1,572,572
42299,1989,P,28-01-2026,391,20:34,11:02,,11:00,20,572,572
42299,2003,P,28-01-2026,391,20:34,11:02,,11:00,2,572,572
42299,2019,P,28-01-2026,391,20:34,11:02,,11:00,2,572,572
42299,2022,A,28-01-2026,391,20:34,11:02,,11:00,1,572,572
42299,1144,P,28-01-2026,391,20:34,11:02,,11:00,1,572,572
42300,1999,P,28-01-2026,42,20:05,10:03,21:00,10:00,22,602,660
42298,2132,AP,28-01-2026,95,13:25,09:37,13:30,09:30,19,228,240
42298,1441,AP,28-01-2026,95,13:25,09:37,13:30,09:30,1,228,240
42298,1429,AP,28-01-2026,95,13:25,09:37,13:30,09:30,2,228,240
42298,1412,AP,28-01-2026,95,13:25,09:37,13:30,09:30,10,228,240
42298,1328,AP,28-01-2026,95,13:25,09:37,13:30,09:30,8,228,240
42298,1132,AP,28-01-2026,95,13:25,09:37,13:30,09:30,1,228,240
42298,1126,AP,28-01-2026,95,13:25,09:37,13:30,09:30,1,228,240
42298,918,P,28-01-2026,95,13:25,09:37,13:30,09:30,2,228,240
42298,868,P,28-01-2026,95,13:25,09:37,13:30,09:30,1,228,240
42298,818,P,28-01-2026,95,13:25,09:37,13:30,09:30,19,228,240
42298,462,P,28-01-2026,95,13:25,09:37,13:30,09:30,11,228,240
42298,336,P,28-01-2026,95,13:25,09:37,13:30,09:30,4,228,240
42298,957,P,28-01-2026,95,13:25,09:37,13:30,09:30,1,228,240
42298,2001,P,28-01-2026,95,13:25,09:37,13:30,09:30,25,228,240
42295,2105,A,27-01-2026,110,10:18,09:10,,09:00,19,68,68
42295,2133,A,27-01-2026,110,10:18,09:10,,09:00,19,68,68
42295,2339,A,27-01-2026,110,10:18,09:10,,09:00,20,68,68
42295,2354,L,27-01-2026,110,10:18,09:10,,09:00,1,68,68
42296,1290,P,27-01-2026,98,15:47,09:34,,09:30,4,373,373
42296,701,P,27-01-2026,98,15:47,09:34,,09:30,2,373,373
42296,599,L,27-01-2026,98,15:47,09:34,,09:30,1,373,373
42296,51,P,27-01-2026,98,15:47,09:34,,09:30,1,373,373
42296,1729,P,27-01-2026,98,15:47,09:34,,09:30,11,373,373
42296,1709,P,27-01-2026,98,15:47,09:34,,09:30,1,373,373
42296,2371,P,27-01-2026,98,15:47,09:34,,09:30,11,373,373
42296,2331,P,27-01-2026,98,15:47,09:34,,09:30,19,373,373
42296,2109,AP,27-01-2026,98,15:47,09:34,,09:30,19,373,373
42296,2029,L,27-01-2026,98,15:47,09:34,,09:30,23,373,373
42296,2010,P,27-01-2026,98,15:47,09:34,,09:30,1,373,373
42296,1959,P,27-01-2026,98,15:47,09:34,,09:30,2,373,373
42296,1948,AP,27-01-2026,98,15:47,09:34,,09:30,1,373,373
42296,1939,P,27-01-2026,98,15:47,09:34,,09:30,1,373,373
42295,1338,L,27-01-2026,110,10:18,09:10,,09:00,1,68,68
42295,1375,P,27-01-2026,110,10:18,09:10,,09:00,2,68,68
42295,1378,AP,27-01-2026,110,10:18,09:10,,09:00,2,68,68
42295,1396,L,27-01-2026,110,10:18,09:10,,09:00,1,68,68
42295,1414,AP,27-01-2026,110,10:18,09:10,,09:00,1,68,68
42295,1799,P,27-01-2026,110,10:18,09:10,,09:00,11,68,68
42295,1929,A,27-01-2026,110,10:18,09:10,,09:00,1,68,68
42295,1966,P,27-01-2026,110,10:18,09:10,,09:00,2,68,68
42295,1970,L,27-01-2026,110,10:18,09:10,,09:00,4,68,68
42295,2059,L,27-01-2026,110,10:18,09:10,,09:00,21,68,68
42295,2101,P,27-01-2026,110,10:18,09:10,,09:00,19,68,68
42291,1943,P,27-01-2026,391,,11:00,,11:00,1,60,60
42291,1989,P,27-01-2026,391,,11:00,,11:00,20,60,60
42291,2003,P,27-01-2026,391,,11:00,,11:00,2,60,60
42291,2019,L,27-01-2026,391,,11:00,,11:00,2,60,60
42291,2022,P,27-01-2026,391,,11:00,,11:00,1,60,60
42291,2026,P,27-01-2026,391,,11:00,,11:00,1,60,60
42291,2043,P,27-01-2026,391,,11:00,,11:00,21,60,60
42291,2107,P,27-01-2026,391,,11:00,,11:00,19,60,60
42291,2123,P,27-01-2026,391,,11:00,,11:00,19,60,60
42291,2327,P,27-01-2026,391,,11:00,,11:00,19,60,60
42291,711,P,27-01-2026,391,,11:00,,11:00,11,60,60
42291,692,L,27-01-2026,391,,11:00,,11:00,11,60,60
42291,494,P,27-01-2026,391,,11:00,,11:00,2,60,60
42291,336,P,27-01-2026,391,,11:00,,11:00,4,60,60
42291,238,P,27-01-2026,391,,11:00,,11:00,2,60,60
42291,1144,P,27-01-2026,391,,11:00,,11:00,1,60,60
42291,1402,P,27-01-2026,391,,11:00,,11:00,1,60,60
42291,1938,P,27-01-2026,391,,11:00,,11:00,21,60,60
42287,2019,L,22-01-2026,391,21:40,15:00,,11:00,2,400,400
42287,2327,P,22-01-2026,391,21:40,15:00,,11:00,19,400,400
42287,2123,P,22-01-2026,391,21:40,15:00,,11:00,19,400,400
42287,2107,P,22-01-2026,391,21:40,15:00,,11:00,19,400,400
42287,2043,P,22-01-2026,391,21:40,15:00,,11:00,21,400,400
42287,2026,P,22-01-2026,391,21:40,15:00,,11:00,1,400,400
42287,2022,P,22-01-2026,391,21:40,15:00,,11:00,1,400,400
42287,1989,AP,22-01-2026,391,21:40,15:00,,11:00,20,400,400
42287,1943,P,22-01-2026,391,21:40,15:00,,11:00,1,400,400
42287,1402,P,22-01-2026,391,21:40,15:00,,11:00,1,400,400
42287,1144,P,22-01-2026,391,21:40,15:00,,11:00,1,400,400
42287,911,L,22-01-2026,391,21:40,15:00,,11:00,8,400,400
42287,711,AP,22-01-2026,391,21:40,15:00,,11:00,11,400,400
42287,692,AP,22-01-2026,391,21:40,15:00,,11:00,11,400,400
42287,494,P,22-01-2026,391,21:40,15:00,,11:00,2,400,400
42287,336,P,22-01-2026,391,21:40,15:00,,11:00,4,400,400
42287,238,P,22-01-2026,391,21:40,15:00,,11:00,2,400,400
42285,2026,P,21-01-2026,391,20:42,11:00,,11:00,1,582,582
42285,2003,P,21-01-2026,391,20:42,11:00,,11:00,2,582,582
42285,2019,P,21-01-2026,391,20:42,11:00,,11:00,2,582,582
42285,2022,P,21-01-2026,391,20:42,11:00,,11:00,1,582,582
42285,238,P,21-01-2026,391,20:42,11:00,,11:00,2,582,582
42285,336,P,21-01-2026,391,20:42,11:00,,11:00,4,582,582
42285,494,P,21-01-2026,391,20:42,11:00,,11:00,2,582,582
42285,692,AP,21-01-2026,391,20:42,11:00,,11:00,11,582,582
42285,711,P,21-01-2026,391,20:42,11:00,,11:00,11,582,582
42285,1402,P,21-01-2026,391,20:42,11:00,,11:00,1,582,582
42285,2123,P,21-01-2026,391,20:42,11:00,,11:00,19,582,582
42285,2327,L,21-01-2026,391,20:42,11:00,,11:00,19,582,582
42285,1943,P,21-01-2026,391,20:42,11:00,,11:00,1,582,582
42285,1989,L,21-01-2026,391,20:42,11:00,,11:00,20,582,582
42285,2107,P,21-01-2026,391,20:42,11:00,,11:00,19,582,582
42285,2043,P,21-01-2026,391,20:42,11:00,,11:00,21,582,582
42285,1144,P,21-01-2026,391,20:42,11:00,,11:00,1,582,582
42285,911,P,21-01-2026,391,20:42,11:00,,11:00,8,582,582
42284,2019,P,20-01-2026,391,18:50,11:00,,11:00,2,470,470
42284,1943,P,20-01-2026,391,18:50,11:00,,11:00,1,470,470
42284,1402,P,20-01-2026,391,18:50,11:00,,11:00,1,470,470
42284,1144,P,20-01-2026,391,18:50,11:00,,11:00,1,470,470
42284,711,P,20-01-2026,391,18:50,11:00,,11:00,11,470,470
42284,692,A,20-01-2026,391,18:50,11:00,,11:00,11,470,470
42284,494,P,20-01-2026,391,18:50,11:00,,11:00,2,470,470
42284,336,P,20-01-2026,391,18:50,11:00,,11:00,4,470,470
42284,238,P,20-01-2026,391,18:50,11:00,,11:00,2,470,470
42284,2327,P,20-01-2026,391,18:50,11:00,,11:00,19,470,470
42284,2123,P,20-01-2026,391,18:50,11:00,,11:00,19,470,470
42284,2107,P,20-01-2026,391,18:50,11:00,,11:00,19,470,470
42284,2043,P,20-01-2026,391,18:50,11:00,,11:00,21,470,470
42284,2026,P,20-01-2026,391,18:50,11:00,,11:00,1,470,470
42284,2022,P,20-01-2026,391,18:50,11:00,,11:00,1,470,470
42284,1989,P,20-01-2026,391,18:50,11:00,,11:00,20,470,470
42281,1144,P,19-01-2026,391,13:19,10:00,,10:00,1,199,199
42281,711,P,19-01-2026,391,13:19,10:00,,10:00,11,199,199
42281,692,L,19-01-2026,391,13:19,10:00,,10:00,11,199,199
42281,494,P,19-01-2026,391,13:19,10:00,,10:00,2,199,199
42281,238,DE,19-01-2026,391,13:19,10:00,,10:00,2,199,199
42281,2019,P,19-01-2026,391,13:19,10:00,,10:00,2,199,199
42281,2022,P,19-01-2026,391,13:19,10:00,,10:00,1,199,199
42281,2123,L,19-01-2026,391,13:19,10:00,,10:00,19,199,199
42281,2327,P,19-01-2026,391,13:19,10:00,,10:00,19,199,199
42281,1989,P,19-01-2026,391,13:19,10:00,,10:00,20,199,199
42281,1943,P,19-01-2026,391,13:19,10:00,,10:00,1,199,199
42281,1402,P,19-01-2026,391,13:19,10:00,,10:00,1,199,199
42280,494,P,16-01-2026,391,14:27,10:00,,10:00,2,267,267
42280,692,P,16-01-2026,391,14:27,10:00,,10:00,11,267,267
42280,911,AP,16-01-2026,391,14:27,10:00,,10:00,8,267,267
42280,1144,P,16-01-2026,391,14:27,10:00,,10:00,1,267,267
42280,1943,P,16-01-2026,391,14:27,10:00,,10:00,1,267,267
42280,1989,P,16-01-2026,391,14:27,10:00,,10:00,20,267,267
42280,2003,P,16-01-2026,391,14:27,10:00,,10:00,2,267,267
42280,2022,P,16-01-2026,391,14:27,10:00,,10:00,1,267,267
42280,2043,P,16-01-2026,391,14:27,10:00,,10:00,21,267,267
42280,2107,P,16-01-2026,391,14:27,10:00,,10:00,19,267,267
42280,2123,P,16-01-2026,391,14:27,10:00,,10:00,19,267,267
42280,336,P,16-01-2026,391,14:27,10:00,,10:00,4,267,267
42277,711,P,15-01-2026,391,,11:00,,11:00,11,60,60
42277,911,AP,15-01-2026,391,,11:00,,11:00,8,60,60
42277,1144,P,15-01-2026,391,,11:00,,11:00,1,60,60
42277,1351,P,15-01-2026,391,,11:00,,11:00,11,60,60
42277,1402,P,15-01-2026,391,,11:00,,11:00,1,60,60
42277,1938,P,15-01-2026,391,,11:00,,11:00,21,60,60
42277,1943,P,15-01-2026,391,,11:00,,11:00,1,60,60
42277,692,L,15-01-2026,391,,11:00,,11:00,11,60,60
42277,494,P,15-01-2026,391,,11:00,,11:00,2,60,60
42277,336,P,15-01-2026,391,,11:00,,11:00,4,60,60
42277,238,P,15-01-2026,391,,11:00,,11:00,2,60,60
42277,2043,L,15-01-2026,391,,11:00,,11:00,21,60,60
42277,2327,P,15-01-2026,391,,11:00,,11:00,19,60,60
42277,2123,P,15-01-2026,391,,11:00,,11:00,19,60,60
42277,2107,P,15-01-2026,391,,11:00,,11:00,19,60,60
42277,2003,P,15-01-2026,391,,11:00,,11:00,2,60,60
42277,2019,AP,15-01-2026,391,,11:00,,11:00,2,60,60
42277,2022,P,15-01-2026,391,,11:00,,11:00,1,60,60
42277,2026,P,15-01-2026,391,,11:00,,11:00,1,60,60
42269,2019,P,14-01-2026,391,21:15,11:00,,11:00,2,615,615
42269,2003,P,14-01-2026,391,21:15,11:00,,11:00,2,615,615
42269,1989,P,14-01-2026,391,21:15,11:00,,11:00,20,615,615
42269,1943,P,14-01-2026,391,21:15,11:00,,11:00,1,615,615
42269,1729,P,14-01-2026,391,21:15,11:00,,11:00,11,615,615
42269,1402,L,14-01-2026,391,21:15,11:00,,11:00,1,615,615
42269,1351,P,14-01-2026,391,21:15,11:00,,11:00,11,615,615
42269,1144,P,14-01-2026,391,21:15,11:00,,11:00,1,615,615
42269,911,AP,14-01-2026,391,21:15,11:00,,11:00,8,615,615
42269,711,P,14-01-2026,391,21:15,11:00,,11:00,11,615,615
42269,692,P,14-01-2026,391,21:15,11:00,,11:00,11,615,615
42269,494,P,14-01-2026,391,21:15,11:00,,11:00,2,615,615
42269,336,P,14-01-2026,391,21:15,11:00,,11:00,4,615,615
42269,238,P,14-01-2026,391,21:15,11:00,,11:00,2,615,615
42269,2327,P,14-01-2026,391,21:15,11:00,,11:00,19,615,615
42269,2123,P,14-01-2026,391,21:15,11:00,,11:00,19,615,615
42269,2107,P,14-01-2026,391,21:15,11:00,,11:00,19,615,615
42269,2043,L,14-01-2026,391,21:15,11:00,,11:00,21,615,615
42269,2026,P,14-01-2026,391,21:15,11:00,,11:00,1,615,615
42269,2022,L,14-01-2026,391,21:15,11:00,,11:00,1,615,615
42267,2003,P,07-01-2026,391,14:06,11:02,,11:00,2,184,184
42267,2019,P,07-01-2026,391,14:06,11:02,,11:00,2,184,184
42267,2022,P,07-01-2026,391,14:06,11:02,,11:00,1,184,184
42267,2026,P,07-01-2026,391,14:06,11:02,,11:00,1,184,184
42267,2043,P,07-01-2026,391,14:06,11:02,,11:00,21,184,184
42267,2107,P,07-01-2026,391,14:06,11:02,,11:00,19,184,184
42267,2123,P,07-01-2026,391,14:06,11:02,,11:00,19,184,184
42267,2327,P,07-01-2026,391,14:06,11:02,,11:00,19,184,184
42267,336,P,07-01-2026,391,14:06,11:02,,11:00,4,184,184
42267,494,P,07-01-2026,391,14:06,11:02,,11:00,2,184,184
42267,692,P,07-01-2026,391,14:06,11:02,,11:00,11,184,184
42267,711,P,07-01-2026,391,14:06,11:02,,11:00,11,184,184
42267,911,P,07-01-2026,391,14:06,11:02,,11:00,8,184,184
42267,1144,P,07-01-2026,391,14:06,11:02,,11:00,1,184,184
42267,1402,P,07-01-2026,391,14:06,11:02,,11:00,1,184,184
42267,1943,P,07-01-2026,391,14:06,11:02,,11:00,1,184,184
42267,1989,P,07-01-2026,391,14:06,11:02,,11:00,20,184,184
42266,2063,P,18-12-2025,61,,,,,1,60,60
42266,1718,P,18-12-2025,61,,,,,11,60,60
42266,2060,P,18-12-2025,61,,,,,2,60,60
42266,2038,P,18-12-2025,61,,,,,2,60,60
42266,2375,P,18-12-2025,61,,,,,1,60,60
42266,2341,P,18-12-2025,61,,,,,1,60,60
42266,583,P,18-12-2025,61,,,,,23,60,60
42251,2027,P,10-12-2025,49,08:28,08:00,,08:00,17,28,28
42251,2032,P,10-12-2025,49,08:28,08:00,,08:00,2,28,28
42251,2135,P,10-12-2025,49,08:28,08:00,,08:00,19,28,28
42251,327,P,10-12-2025,49,08:28,08:00,,08:00,3,28,28
42251,583,A,10-12-2025,49,08:28,08:00,,08:00,23,28,28
42251,732,P,10-12-2025,49,08:28,08:00,,08:00,2,28,28
42251,880,A,10-12-2025,49,08:28,08:00,,08:00,11,28,28
42251,1326,P,10-12-2025,49,08:28,08:00,,08:00,1,28,28
42251,1396,A,10-12-2025,49,08:28,08:00,,08:00,1,28,28
42251,1842,P,10-12-2025,49,08:28,08:00,,08:00,11,28,28
42251,1983,P,10-12-2025,49,08:28,08:00,,08:00,1,28,28
42251,2031,P,10-12-2025,49,08:28,08:00,,08:00,1,28,28
42247,2124,P,09-12-2025,108,08:00,07:00,08:00,07:00,19,60,60
42247,475,P,09-12-2025,108,08:00,07:00,08:00,07:00,1,60,60
42247,1401,P,09-12-2025,108,08:00,07:00,08:00,07:00,1,60,60
42247,1699,P,09-12-2025,108,08:00,07:00,08:00,07:00,11,60,60
42247,1750,P,09-12-2025,108,08:00,07:00,08:00,07:00,2,60,60
42247,2012,P,09-12-2025,108,08:00,07:00,08:00,07:00,1,60,60
42247,2066,P,09-12-2025,108,08:00,07:00,08:00,07:00,2,60,60
42247,2093,P,09-12-2025,108,08:00,07:00,08:00,07:00,19,60,60
42242,2060,AP,08-12-2025,61,10:00,09:00,13:00,09:00,2,60,240
42242,454,P,08-12-2025,61,10:00,09:00,13:00,09:00,6,60,240
42242,1376,AP,08-12-2025,61,10:00,09:00,13:00,09:00,2,60,240
42242,583,P,08-12-2025,61,10:00,09:00,13:00,09:00,23,60,240
42242,1718,P,08-12-2025,61,10:00,09:00,13:00,09:00,11,60,240
42242,2038,P,08-12-2025,61,10:00,09:00,13:00,09:00,2,60,240
42242,2341,P,08-12-2025,61,10:00,09:00,13:00,09:00,1,60,240
42242,2332,P,08-12-2025,61,10:00,09:00,13:00,09:00,19,60,240
42242,2102,P,08-12-2025,61,10:00,09:00,13:00,09:00,19,60,240
42242,2063,P,08-12-2025,61,10:00,09:00,13:00,09:00,1,60,240
42227,1998,P,05-12-2025,51,09:39,09:00,10:30,09:00,1,39,90
42227,1967,P,05-12-2025,51,09:39,09:00,10:30,09:00,20,39,90
42227,150,P,05-12-2025,51,09:39,09:00,10:30,09:00,4,39,90
42227,1938,P,05-12-2025,51,09:39,09:00,10:30,09:00,21,39,90
42227,1935,P,05-12-2025,51,09:39,09:00,10:30,09:00,1,39,90
42227,1910,A,05-12-2025,51,09:39,09:00,10:30,09:00,11,39,90
42227,909,P,05-12-2025,51,09:39,09:00,10:30,09:00,2,39,90
42227,2356,P,05-12-2025,51,09:39,09:00,10:30,09:00,19,39,90
42227,2334,P,05-12-2025,51,09:39,09:00,10:30,09:00,2,39,90
42227,2087,P,05-12-2025,51,09:39,09:00,10:30,09:00,19,39,90
42227,2044,P,05-12-2025,51,09:39,09:00,10:30,09:00,1,39,90
42227,1982,P,05-12-2025,51,09:39,09:00,10:30,09:00,1,39,90
42228,163,P,05-12-2025,24,13:13,09:02,12:00,09:00,19,251,180
42228,262,P,05-12-2025,24,13:13,09:02,12:00,09:00,1,251,180
42228,810,P,05-12-2025,24,13:13,09:02,12:00,09:00,1,251,180
42228,1160,P,05-12-2025,24,13:13,09:02,12:00,09:00,1,251,180
42228,1341,P,05-12-2025,24,13:13,09:02,12:00,09:00,1,251,180
42228,1937,P,05-12-2025,24,13:13,09:02,12:00,09:00,21,251,180
42228,2020,P,05-12-2025,24,13:13,09:02,12:00,09:00,2,251,180
42228,2060,P,05-12-2025,24,13:13,09:02,12:00,09:00,2,251,180
42228,2063,P,05-12-2025,24,13:13,09:02,12:00,09:00,1,251,180
42221,868,P,04-12-2025,51,13:37,12:47,14:00,12:45,1,50,75
42221,909,P,04-12-2025,51,13:37,12:47,14:00,12:45,2,50,75
42221,2334,P,04-12-2025,51,13:37,12:47,14:00,12:45,2,50,75
42221,2087,P,04-12-2025,51,13:37,12:47,14:00,12:45,19,50,75
42221,2044,P,04-12-2025,51,13:37,12:47,14:00,12:45,1,50,75
42221,1998,P,04-12-2025,51,13:37,12:47,14:00,12:45,1,50,75
42221,1982,P,04-12-2025,51,13:37,12:47,14:00,12:45,1,50,75
42221,1967,P,04-12-2025,51,13:37,12:47,14:00,12:45,20,50,75
42221,1935,P,04-12-2025,51,13:37,12:47,14:00,12:45,1,50,75
42221,1910,A,04-12-2025,51,13:37,12:47,14:00,12:45,11,50,75
42221,150,P,04-12-2025,51,13:37,12:47,14:00,12:45,4,50,75
42214,2110,A,03-12-2025,116,14:03,09:40,13:00,09:30,19,263,210
42214,2036,P,03-12-2025,116,14:03,09:40,13:00,09:30,2,263,210
42214,2029,P,03-12-2025,116,14:03,09:40,13:00,09:30,23,263,210
42214,2014,DE,03-12-2025,116,14:03,09:40,13:00,09:30,1,263,210
42214,1775,P,03-12-2025,116,14:03,09:40,13:00,09:30,1,263,210
42214,1719,P,03-12-2025,116,14:03,09:40,13:00,09:30,11,263,210
42214,1363,AP,03-12-2025,116,14:03,09:40,13:00,09:30,2,263,210
42214,2046,P,03-12-2025,116,14:03,09:40,13:00,09:30,1,263,210
42214,278,P,03-12-2025,116,14:03,09:40,13:00,09:30,1,263,210
42214,1300,AP,03-12-2025,116,14:03,09:40,13:00,09:30,4,263,210
42214,1248,AP,03-12-2025,116,14:03,09:40,13:00,09:30,2,263,210
42214,362,AP,03-12-2025,116,14:03,09:40,13:00,09:30,1,263,210
42214,536,P,03-12-2025,116,14:03,09:40,13:00,09:30,2,263,210
42214,475,AP,03-12-2025,116,14:03,09:40,13:00,09:30,1,263,210
42214,2059,P,03-12-2025,116,14:03,09:40,13:00,09:30,21,263,210
42214,2082,P,03-12-2025,116,14:03,09:40,13:00,09:30,19,263,210
42215,368,AP,03-12-2025,87,10:40,10:00,13:00,10:00,1,40,180
42215,482,AP,03-12-2025,87,10:40,10:00,13:00,10:00,19,40,180
42215,596,P,03-12-2025,87,10:40,10:00,13:00,10:00,2,40,180
42215,725,P,03-12-2025,87,10:40,10:00,13:00,10:00,6,40,180
42215,813,P,03-12-2025,87,10:40,10:00,13:00,10:00,4,40,180
42215,829,P,03-12-2025,87,10:40,10:00,13:00,10:00,2,40,180
42215,1177,P,03-12-2025,87,10:40,10:00,13:00,10:00,11,40,180
42215,1908,P,03-12-2025,87,10:40,10:00,13:00,10:00,11,40,180
42215,2005,P,03-12-2025,87,10:40,10:00,13:00,10:00,1,40,180
42215,2013,P,03-12-2025,87,10:40,10:00,13:00,10:00,1,40,180
42215,2026,P,03-12-2025,87,10:40,10:00,13:00,10:00,1,40,180
42215,2028,P,03-12-2025,87,10:40,10:00,13:00,10:00,1,40,180
42215,2050,P,03-12-2025,87,10:40,10:00,13:00,10:00,6,40,180
42215,2320,P,03-12-2025,87,10:40,10:00,13:00,10:00,1,40,180
42215,2356,P,03-12-2025,87,10:40,10:00,13:00,10:00,19,40,180
42212,1411,AP,03-12-2025,64,14:54,09:10,13:00,09:00,2,344,240
42212,1444,P,03-12-2025,64,14:54,09:10,13:00,09:00,2,344,240
42212,1515,P,03-12-2025,64,14:54,09:10,13:00,09:00,2,344,240
42212,1563,AP,03-12-2025,64,14:54,09:10,13:00,09:00,1,344,240
42212,1776,P,03-12-2025,64,14:54,09:10,13:00,09:00,4,344,240
42212,1946,P,03-12-2025,64,14:54,09:10,13:00,09:00,1,344,240
42212,2008,P,03-12-2025,64,14:54,09:10,13:00,09:00,1,344,240
